index,params
11915,0.858426
11916,0.316346
11917,0.073306
11918,0.587386
11919,0.587386
11920,0.344346
11921,0.559386
11922,0.185306
11923,0.157306
11924,0.101306
11925,0.587386
11926,0.615386
11927,0.830426
11928,0.830426
11929,0.559386
11930,0.101306
11931,0.129306
11932,0.587386
11933,0.101306
11934,0.802426
11935,0.587386
11936,0.129306
11937,0.615386
11938,0.559386
11939,0.316346
11940,0.372346
11941,0.316346
11942,0.344346
11943,0.643386
11944,0.344346
11945,0.316346
11946,0.073306
11947,0.344346
11948,0.372346
11949,0.344346
11950,0.073306
11951,0.587386
11952,0.830426
11953,0.101306
11954,0.587386
11955,0.372346
11956,0.372346
11957,0.344346
11958,0.344346
11959,0.587386
11960,0.587386
11961,0.559386
11962,0.316346
11963,0.344346
11964,1.045466
11965,0.073306
11966,0.559386
11967,0.344346
11968,0.316346
11969,0.101306
11970,0.559386
11971,0.587386
11972,0.157306
11973,0.344346
11974,0.129306
11975,0.830426
11976,0.344346
11977,0.344346
11978,0.129306
11979,0.316346
11980,0.344346
11981,0.559386
11982,0.101306
11983,0.344346
11984,0.559386
11985,0.830426
11986,0.587386
11987,0.802426
11988,1.045466
11989,0.372346
11990,0.559386
11991,0.101306
11992,0.372346
11993,0.185306
11994,0.073306
11995,0.344346
11996,0.344346
11997,0.587386
11998,0.129306
11999,0.073306
12000,0.559386
12001,0.316346
12002,0.372346
12003,0.316346
12004,0.316346
12005,1.073466
12006,0.129306
12007,0.344346
12008,0.316346
12009,0.316346
12010,0.587386
12011,0.587386
12012,0.316346
12013,0.372346
12014,0.559386
12015,0.643386
12016,0.643386
12017,0.802426
12018,0.316346
12019,0.559386
12020,0.400346
12021,0.157306
12022,0.344346
12023,0.316346
12024,0.802426
12025,0.830426
12026,0.344346
12027,1.045466
12028,0.615386
12029,0.802426
12030,0.587386
12031,0.344346
12032,0.344346
12033,0.101306
12034,0.344346
12035,0.101306
12036,0.101306
12037,0.101306
12038,0.157306
12039,0.559386
12040,0.073306
12041,0.129306
12042,0.372346
12043,0.372346
12044,0.587386
12045,1.073466
12046,0.073306
12047,0.344346
12048,0.316346
12049,0.101306
12050,0.344346
12051,0.157306
12052,0.344346
12053,0.643386
12054,0.129306
12055,0.802426
12056,0.101306
12057,0.344346
12058,0.400346
12059,0.129306
12060,0.587386
12061,0.559386
12062,0.316346
12063,0.802426
12064,0.316346
12065,0.101306
12066,0.428346
12067,0.316346
12068,0.830426
12069,0.344346
12070,0.344346
12071,0.372346
12072,0.129306
12073,0.157306
12074,0.372346
12075,0.587386
12076,1.073466
12077,0.372346
12078,0.615386
12079,0.073306
12080,0.643386
12081,0.344346
12082,0.615386
12083,0.372346
12084,0.073306
12085,0.316346
12086,0.344346
12087,0.559386
12088,0.157306
12089,0.157306
12090,0.129306
12091,0.344346
12092,0.587386
12093,0.344346
12094,0.316346
12095,0.101306
12096,0.344346
12097,0.316346
12098,0.400346
12099,0.428346
12100,0.129306
12101,0.643386
12102,0.559386
12103,0.073306
12104,0.615386
12105,0.073306
12106,0.372346
12107,0.587386
12108,0.372346
12109,0.344346
12110,0.101306
12111,0.129306
12112,0.316346
12113,0.615386
12114,0.129306
12115,0.428346
12116,0.129306
12117,0.886426
12118,1.288506
12119,0.316346
12120,0.372346
12121,0.400346
12122,0.372346
12123,0.615386
12124,0.587386
12125,0.615386
12126,0.316346
12127,0.587386
12128,0.587386
12129,0.101306
12130,0.615386
12131,0.559386
12132,0.101306
12133,0.316346
12134,0.400346
12135,0.372346
12136,0.372346
12137,0.344346
12138,0.157306
12139,0.129306
12140,0.615386
12141,0.073306
12142,0.316346
12143,0.615386
12144,0.157306
12145,0.400346
12146,0.129306
12147,0.157306
12148,0.615386
12149,0.400346
12150,0.372346
12151,0.101306
12152,0.101306
12153,0.316346
12154,0.157306
12155,0.400346
12156,0.671386
12157,0.157306
12158,0.587386
12159,0.344346
12160,0.858426
12161,0.372346
12162,0.344346
12163,0.129306
12164,0.587386
12165,0.615386
12166,0.316346
12167,0.372346
12168,0.129306
12169,0.344346
12170,0.344346
12171,0.157306
12172,0.316346
12173,0.615386
12174,0.129306
12175,0.615386
12176,0.316346
12177,0.559386
12178,0.559386
12179,0.587386
12180,0.802426
12181,0.101306
12182,0.830426
12183,0.185306
12184,1.045466
12185,0.316346
12186,0.372346
12187,0.129306
12188,0.073306
12189,0.344346
12190,0.101306
12191,0.587386
12192,0.344346
12193,0.344346
12194,0.372346
12195,0.101306
12196,0.587386
12197,0.587386
12198,0.372346
12199,0.129306
12200,0.101306
12201,0.858426
12202,0.344346
12203,0.344346
12204,0.129306
12205,0.559386
12206,0.316346
12207,0.157306
12208,0.073306
12209,0.344346
12210,0.101306
12211,0.372346
12212,0.643386
12213,0.372346
12214,0.344346
12215,0.344346
12216,0.400346
12217,0.344346
12218,0.830426
12219,0.344346
12220,0.587386
12221,0.101306
12222,0.615386
12223,0.587386
12224,0.316346
12225,0.129306
12226,0.316346
12227,0.101306
12228,0.157306
12229,0.587386
12230,0.101306
12231,0.316346
12232,0.344346
12233,0.587386
12234,0.344346
12235,0.073306
12236,0.073306
12237,0.316346
12238,0.587386
12239,0.344346
12240,0.559386
12241,0.587386
12242,1.045466
12243,0.344346
12244,0.615386
12245,0.344346
12246,0.344346
12247,0.587386
12248,0.372346
12249,0.615386
12250,0.129306
12251,0.372346
12252,0.344346
12253,0.587386
12254,0.587386
12255,0.129306
12256,0.428346
12257,0.615386
12258,0.372346
12259,0.101306
12260,0.157306
12261,0.344346
12262,0.372346
12263,0.344346
12264,0.587386
12265,0.101306
12266,0.129306
12267,0.129306
12268,0.101306
12269,0.372346
12270,0.372346
12271,0.316346
12272,0.587386
12273,0.344346
12274,1.045466
12275,0.316346
12276,0.372346
12277,0.129306
12278,0.559386
12279,0.316346
12280,0.615386
12281,0.129306
12282,0.559386
12283,0.372346
12284,0.344346
12285,0.587386
12286,0.073306
12287,0.587386
12288,0.559386
12289,0.129306
12290,0.129306
12291,0.073306
12292,0.101306
12293,0.400346
12294,0.559386
12295,0.559386
12296,0.830426
12297,0.101306
12298,0.344346
12299,0.129306
12300,0.372346
12301,0.830426
12302,0.073306
12303,0.316346
12304,0.157306
12305,0.101306
12306,0.615386
12307,0.316346
12308,0.101306
12309,0.157306
12310,0.372346
12311,0.587386
12312,0.101306
12313,0.559386
12314,0.129306
12315,0.316346
12316,0.129306
12317,0.157306
12318,0.372346
12319,0.157306
12320,0.344346
12321,0.073306
12322,0.101306
12323,0.344346
12324,0.129306
12325,0.372346
12326,0.559386
12327,0.858426
12328,0.101306
12329,0.344346
12330,0.073306
12331,0.129306
12332,0.615386
12333,0.073306
12334,0.400346
12335,0.372346
12336,0.129306
12337,0.185306
12338,0.129306
12339,0.344346
12340,0.344346
12341,0.129306
12342,0.559386
12343,0.129306
12344,0.372346
12345,0.101306
12346,0.157306
12347,0.559386
12348,0.372346
12349,0.615386
12350,0.372346
12351,0.129306
12352,0.101306
12353,0.344346
12354,0.559386
12355,0.400346
12356,0.372346
12357,0.344346
12358,0.101306
12359,0.344346
12360,0.559386
12361,0.101306
12362,0.615386
12363,0.129306
12364,0.316346
12365,0.316346
12366,0.830426
12367,0.073306
12368,0.559386
12369,0.344346
12370,0.101306
12371,0.802426
12372,0.344346
12373,0.344346
12374,0.344346
12375,0.372346
12376,0.157306
12377,0.101306
12378,0.101306
12379,0.185306
12380,0.101306
12381,0.372346
12382,0.129306
12383,0.372346
12384,0.830426
12385,0.316346
12386,0.587386
12387,0.101306
12388,0.615386
12389,0.157306
12390,0.129306
12391,0.344346
12392,0.073306
12393,0.157306
12394,0.587386
12395,0.316346
12396,0.400346
12397,0.802426
12398,0.316346
12399,1.101466
12400,0.372346
12401,0.213306
12402,0.101306
12403,0.587386
12404,0.372346
12405,0.101306
12406,0.344346
12407,0.344346
12408,0.101306
12409,0.157306
12410,0.559386
12411,0.858426
12412,0.559386
12413,0.830426
12414,0.830426
12415,0.802426
12416,0.372346
12417,0.344346
12418,0.802426
12419,0.316346
12420,0.316346
12421,0.587386
12422,0.372346
12423,0.802426
12424,0.372346
12425,0.344346
12426,0.101306
12427,0.400346
12428,0.157306
12429,0.559386
12430,0.157306
12431,0.587386
12432,0.858426
12433,0.344346
12434,0.101306
12435,0.157306
12436,0.344346
12437,0.316346
12438,0.101306
12439,0.344346
12440,0.344346
12441,0.101306
12442,0.559386
12443,0.129306
12444,0.344346
12445,0.101306
12446,0.587386
12447,0.802426
12448,0.344346
12449,0.400346
12450,0.344346
12451,0.559386
12452,0.157306
12453,0.316346
12454,0.372346
12455,0.129306
12456,0.587386
12457,0.559386
12458,0.316346
12459,0.559386
12460,0.129306
12461,0.344346
12462,0.101306
12463,0.316346
12464,1.045466
12465,0.157306
12466,0.615386
12467,0.157306
12468,0.344346
12469,0.802426
12470,0.344346
12471,0.372346
12472,0.157306
12473,0.802426
12474,0.073306
12475,0.316346
12476,0.615386
12477,0.830426
12478,0.587386
12479,0.101306
12480,0.372346
12481,0.830426
12482,0.129306
12483,0.802426
12484,0.316346
12485,0.316346
12486,0.344346
12487,0.802426
12488,0.372346
12489,0.587386
12490,0.372346
12491,1.288506
12492,0.830426
12493,0.372346
12494,0.830426
12495,0.400346
12496,0.129306
12497,0.157306
12498,0.101306
12499,0.344346
12500,0.830426
12501,1.045466
12502,0.157306
12503,0.830426
12504,0.316346
12505,0.316346
12506,0.400346
12507,0.129306
12508,0.372346
12509,0.344346
12510,0.073306
12511,0.073306
12512,0.316346
12513,0.316346
12514,0.129306
12515,0.587386
12516,0.344346
12517,0.129306
12518,0.587386
12519,0.157306
12520,0.802426
12521,0.344346
12522,0.157306
12523,0.587386
12524,0.587386
12525,0.615386
12526,0.344346
12527,0.101306
12528,0.587386
12529,0.559386
12530,0.587386
12531,0.372346
12532,0.344346
12533,0.101306
12534,0.344346
12535,0.344346
12536,0.400346
12537,0.802426
12538,0.587386
12539,0.587386
12540,0.157306
12541,0.073306
12542,0.615386
12543,0.344346
12544,0.316346
12545,0.344346
12546,0.129306
12547,0.344346
12548,0.344346
12549,0.587386
12550,0.073306
12551,0.344346
12552,0.858426
12553,0.830426
12554,0.344346
12555,0.372346
12556,0.344346
12557,0.129306
12558,0.615386
12559,0.587386
12560,0.400346
12561,0.073306
12562,0.344346
12563,0.101306
12564,0.615386
12565,0.587386
12566,0.587386
12567,0.344346
12568,0.830426
12569,0.615386
12570,0.559386
12571,0.559386
12572,0.615386
12573,0.344346
12574,0.615386
12575,0.073306
12576,0.830426
12577,0.587386
12578,0.157306
12579,0.830426
12580,0.129306
12581,0.615386
12582,0.101306
12583,0.129306
12584,0.101306
12585,0.316346
12586,0.830426
12587,0.615386
12588,0.101306
12589,0.587386
12590,0.129306
12591,0.587386
12592,0.587386
12593,0.101306
12594,0.559386
12595,0.400346
12596,0.615386
12597,0.372346
12598,0.886426
12599,0.372346
12600,0.157306
12601,0.559386
12602,0.344346
12603,0.157306
12604,0.344346
12605,0.400346
12606,0.886426
12607,0.129306
12608,1.045466
12609,0.615386
12610,0.372346
12611,0.316346
12612,0.372346
12613,0.101306
12614,0.129306
12615,0.316346
12616,0.587386
12617,0.559386
12618,0.587386
12619,0.372346
12620,0.400346
12621,0.073306
12622,0.316346
12623,0.587386
12624,0.372346
12625,0.344346
12626,0.830426
12627,0.587386
12628,0.559386
12629,0.129306
12630,0.643386
12631,0.372346
12632,0.559386
12633,0.559386
12634,0.372346
12635,0.615386
12636,0.129306
12637,0.316346
12638,0.372346
12639,0.185306
12640,0.129306
12641,0.802426
12642,0.372346
12643,0.587386
12644,0.157306
12645,0.802426
12646,0.615386
12647,0.344346
12648,0.372346
12649,0.587386
12650,0.643386
12651,0.559386
12652,0.587386
12653,0.101306
12654,0.559386
12655,0.587386
12656,0.101306
12657,0.316346
12658,0.587386
12659,0.587386
12660,0.185306
12661,0.157306
12662,0.316346
12663,0.615386
12664,0.157306
12665,0.316346
12666,0.372346
12667,0.559386
12668,0.372346
12669,0.101306
12670,0.073306
12671,0.559386
12672,1.073466
12673,0.213306
12674,0.372346
12675,0.372346
12676,0.101306
12677,1.073466
12678,0.344346
12679,0.372346
12680,0.830426
12681,0.073306
12682,0.372346
12683,0.344346
12684,0.372346
12685,0.587386
12686,0.316346
12687,1.045466
12688,0.559386
12689,0.372346
12690,0.615386
12691,0.316346
12692,1.101466
12693,0.073306
12694,0.344346
12695,0.615386
12696,0.587386
12697,0.129306
12698,0.830426
12699,0.559386
12700,0.344346
12701,0.587386
12702,0.830426
12703,0.129306
12704,0.587386
12705,0.101306
12706,0.316346
12707,0.400346
12708,0.372346
12709,0.372346
12710,0.615386
12711,0.372346
12712,0.587386
12713,0.101306
12714,0.372346
12715,0.101306
12716,0.559386
12717,0.344346
12718,0.587386
12719,0.316346
12720,0.344346
12721,0.073306
12722,0.101306
12723,0.559386
12724,0.830426
12725,0.344346
12726,1.288506
12727,0.073306
12728,0.129306
12729,0.400346
12730,0.129306
12731,0.073306
12732,0.073306
12733,0.157306
12734,0.157306
12735,0.559386
12736,0.587386
12737,0.372346
12738,0.073306
12739,0.830426
12740,0.101306
12741,0.559386
12742,0.316346
12743,0.157306
12744,0.073306
12745,0.587386
12746,0.073306
12747,0.344346
12748,0.830426
12749,0.073306
12750,0.073306
12751,0.316346
12752,0.344346
12753,0.344346
12754,0.344346
12755,0.129306
12756,0.400346
12757,0.587386
12758,0.587386
12759,1.073466
12760,0.344346
12761,0.830426
12762,0.129306
12763,0.802426
12764,0.587386
12765,0.372346
12766,0.344346
12767,0.344346
12768,0.129306
12769,0.344346
12770,0.316346
12771,0.372346
12772,0.129306
12773,0.316346
12774,0.372346
12775,0.344346
12776,0.559386
12777,0.129306
12778,0.400346
12779,0.587386
12780,0.372346
12781,0.101306
12782,0.344346
12783,0.587386
12784,0.073306
12785,0.157306
12786,0.587386
12787,0.129306
12788,0.129306
12789,0.802426
12790,0.344346
12791,0.129306
12792,0.400346
12793,0.587386
12794,0.830426
12795,0.344346
12796,0.400346
12797,0.587386
12798,0.101306
12799,0.615386
12800,0.316346
12801,0.129306
12802,0.372346
12803,0.344346
12804,0.129306
12805,0.316346
12806,0.372346
12807,0.372346
12808,0.802426
12809,0.344346
12810,0.129306
12811,0.802426
12812,0.615386
12813,0.559386
12814,0.344346
12815,0.372346
12816,0.101306
12817,0.587386
12818,0.101306
12819,0.643386
12820,0.157306
12821,0.802426
12822,0.400346
12823,0.129306
12824,0.316346
12825,0.101306
12826,0.129306
12827,0.372346
12828,0.101306
12829,0.129306
12830,0.344346
12831,0.559386
12832,0.802426
12833,0.587386
12834,0.101306
12835,0.344346
12836,0.073306
12837,0.559386
12838,0.830426
12839,0.615386
12840,0.830426
12841,0.316346
12842,0.587386
12843,0.587386
12844,0.157306
12845,0.830426
12846,0.372346
12847,0.559386
12848,0.858426
12849,0.129306
12850,0.157306
12851,0.615386
12852,0.316346
12853,0.615386
12854,0.587386
12855,0.587386
12856,0.344346
12857,0.129306
12858,0.344346
12859,0.073306
12860,0.559386
12861,0.400346
12862,0.830426
12863,0.830426
12864,0.372346
12865,0.587386
12866,0.830426
12867,0.344346
12868,0.587386
12869,0.101306
12870,0.073306
12871,0.344346
12872,0.372346
12873,0.316346
12874,0.129306
12875,0.344346
12876,0.129306
12877,0.101306
12878,0.559386
12879,0.615386
12880,0.615386
12881,0.073306
12882,0.830426
12883,0.129306
12884,0.344346
12885,0.372346
12886,0.316346
12887,0.886426
12888,0.802426
12889,0.101306
12890,0.372346
12891,0.316346
12892,0.101306
12893,0.157306
12894,0.559386
12895,0.344346
12896,0.316346
12897,0.344346
12898,0.344346
12899,0.185306
12900,0.587386
12901,0.372346
12902,0.073306
12903,0.101306
12904,0.372346
12905,0.344346
12906,0.344346
12907,0.129306
12908,0.073306
12909,0.587386
12910,0.802426
12911,0.372346
12912,0.101306
12913,0.073306
12914,0.372346
12915,0.615386
12916,1.073466
12917,0.802426
12918,0.316346
12919,1.073466
12920,0.559386
12921,0.400346
12922,0.643386
12923,0.587386
12924,0.587386
12925,0.344346
12926,0.615386
12927,0.101306
12928,0.372346
12929,0.101306
12930,0.344346
12931,0.587386
12932,0.101306
12933,0.830426
12934,0.802426
12935,0.073306
12936,0.587386
12937,0.372346
12938,0.316346
12939,0.802426
12940,0.615386
12941,0.073306
12942,0.129306
12943,0.830426
12944,0.372346
12945,0.587386
12946,1.073466
12947,0.344346
12948,0.185306
12949,0.344346
12950,0.802426
12951,0.316346
12952,0.073306
12953,0.587386
12954,0.559386
12955,0.372346
12956,0.587386
12957,0.344346
12958,0.316346
12959,0.157306
12960,0.101306
12961,0.316346
12962,0.344346
12963,0.344346
12964,0.344346
12965,0.802426
12966,0.316346
12967,0.830426
12968,0.129306
12969,0.400346
12970,0.185306
12971,0.559386
12972,0.372346
12973,0.372346
12974,0.129306
12975,0.372346
12976,0.559386
12977,0.344346
12978,0.559386
12979,0.101306
12980,0.157306
12981,0.344346
12982,0.587386
12983,0.372346
12984,0.559386
12985,0.802426
12986,0.344346
12987,0.101306
12988,0.157306
12989,0.400346
12990,0.344346
12991,1.073466
12992,0.372346
12993,0.344346
12994,0.316346
12995,0.101306
12996,0.101306
12997,0.587386
12998,0.559386
12999,0.372346
13000,0.129306
13001,0.101306
13002,0.372346
13003,0.559386
13004,0.344346
13005,0.185306
13006,0.073306
13007,0.830426
13008,0.372346
13009,0.615386
13010,0.559386
13011,0.344346
13012,0.559386
13013,0.073306
13014,0.830426
13015,0.344346
13016,0.802426
13017,0.643386
13018,0.400346
13019,0.858426
13020,0.316346
13021,0.344346
13022,0.587386
13023,0.400346
13024,0.344346
13025,0.344346
13026,0.372346
13027,0.344346
13028,0.344346
13029,0.344346
13030,0.157306
13031,0.316346
13032,0.587386
13033,0.559386
13034,0.101306
13035,0.316346
13036,0.185306
13037,0.129306
13038,0.587386
13039,0.615386
13040,0.129306
13041,0.372346
13042,0.559386
13043,0.587386
13044,0.587386
13045,0.830426
13046,0.372346
13047,0.802426
13048,0.344346
13049,0.587386
13050,0.073306
13051,0.400346
13052,0.344346
13053,0.344346
13054,1.073466
13055,0.129306
13056,1.045466
13057,0.316346
13058,0.316346
13059,0.372346
13060,0.073306
13061,0.129306
13062,0.101306
13063,0.830426
13064,0.316346
13065,0.316346
13066,0.802426
13067,0.587386
13068,0.858426
13069,0.559386
13070,0.316346
13071,0.344346
13072,0.587386
13073,0.101306
13074,0.372346
13075,0.802426
13076,0.344346
13077,0.129306
13078,0.344346
13079,0.400346
13080,0.073306
13081,0.073306
13082,0.802426
13083,0.101306
13084,0.587386
13085,0.344346
13086,0.157306
13087,0.101306
13088,0.344346
13089,0.344346
13090,0.157306
13091,0.372346
13092,0.400346
13093,0.344346
13094,0.830426
13095,0.316346
13096,0.129306
13097,0.559386
13098,0.101306
13099,0.344346
13100,0.559386
13101,0.316346
13102,0.073306
13103,0.830426
13104,0.185306
13105,0.101306
13106,0.587386
13107,0.615386
13108,0.129306
13109,0.830426
13110,0.372346
13111,0.643386
13112,0.615386
13113,0.400346
13114,0.802426
13115,0.559386
13116,0.316346
13117,0.344346
13118,0.316346
13119,0.372346
13120,0.101306
13121,0.587386
13122,0.101306
13123,0.858426
13124,0.316346
13125,0.129306
13126,0.101306
13127,0.830426
13128,0.830426
13129,0.802426
13130,0.101306
13131,0.157306
13132,1.073466
13133,0.587386
13134,0.372346
13135,0.101306
13136,0.129306
13137,0.428346
13138,0.129306
13139,0.802426
13140,0.316346
13141,0.316346
13142,0.587386
13143,0.073306
13144,0.344346
13145,0.344346
13146,0.129306
13147,0.344346
13148,0.101306
13149,0.344346
13150,0.587386
13151,0.316346
13152,0.587386
13153,0.316346
13154,0.101306
13155,0.372346
13156,0.344346
13157,0.587386
13158,0.101306
13159,0.344346
13160,0.400346
13161,0.316346
13162,0.858426
13163,0.101306
13164,0.101306
13165,0.615386
13166,0.802426
13167,0.587386
13168,0.316346
13169,0.400346
13170,0.073306
13171,0.400346
13172,0.129306
13173,0.101306
13174,0.372346
13175,0.157306
13176,0.316346
13177,0.372346
13178,0.615386
13179,0.129306
13180,0.615386
13181,0.129306
13182,0.372346
13183,0.344346
13184,0.316346
13185,0.101306
13186,0.129306
13187,0.073306
13188,0.615386
13189,0.587386
13190,0.101306
13191,0.372346
13192,0.101306
13193,0.587386
13194,0.587386
13195,0.316346
13196,0.101306
13197,0.344346
13198,0.559386
13199,0.073306
13200,0.129306
13201,0.316346
13202,0.101306
13203,0.559386
13204,0.344346
13205,0.372346
13206,0.316346
13207,0.587386
13208,0.344346
13209,0.344346
13210,0.073306
13211,0.101306
13212,0.559386
13213,0.344346
13214,0.400346
13215,0.129306
13216,0.344346
13217,0.615386
13218,0.559386
13219,0.344346
13220,1.045466
13221,0.587386
13222,0.344346
13223,0.400346
13224,0.372346
13225,0.615386
13226,0.587386
13227,0.157306
13228,0.559386
13229,0.157306
13230,0.344346
13231,0.559386
13232,0.615386
13233,0.101306
13234,0.830426
13235,0.587386
13236,0.559386
13237,0.643386
13238,0.344346
13239,0.615386
13240,0.101306
13241,0.559386
13242,0.587386
13243,0.344346
13244,1.045466
13245,0.129306
13246,0.129306
13247,0.344346
13248,0.344346
13249,0.372346
13250,0.858426
13251,0.615386
13252,0.559386
13253,0.372346
13254,0.344346
13255,0.185306
13256,0.559386
13257,0.559386
13258,0.316346
13259,0.344346
13260,0.316346
13261,0.428346
13262,0.372346
13263,0.129306
13264,0.344346
13265,0.559386
13266,0.344346
13267,0.559386
13268,0.101306
13269,0.073306
13270,0.101306
13271,0.615386
13272,0.101306
13273,0.372346
13274,0.344346
13275,0.372346
13276,0.316346
13277,0.615386
13278,0.101306
13279,0.830426
13280,0.316346
13281,0.073306
13282,0.372346
13283,0.129306
13284,0.316346
13285,0.587386
13286,0.344346
13287,0.129306
13288,0.559386
13289,0.185306
13290,0.129306
13291,0.400346
13292,0.372346
13293,0.316346
13294,0.101306
13295,0.802426
13296,0.185306
13297,0.372346
13298,0.802426
13299,0.316346
13300,0.587386
13301,0.802426
13302,0.587386
13303,0.559386
13304,0.344346
13305,0.344346
13306,0.344346
13307,0.185306
13308,0.615386
13309,0.559386
13310,0.400346
13311,0.344346
13312,0.559386
13313,0.101306
13314,0.101306
13315,0.587386
13316,0.372346
13317,0.372346
13318,0.802426
13319,0.400346
13320,0.129306
13321,0.129306
13322,0.316346
13323,0.671386
13324,0.101306
13325,0.830426
13326,1.073466
13327,0.129306
13328,0.559386
13329,0.344346
13330,0.587386
13331,0.587386
13332,0.316346
13333,0.344346
13334,0.073306
13335,0.400346
13336,0.643386
13337,0.316346
13338,0.559386
13339,0.101306
13340,0.344346
13341,0.344346
13342,0.316346
13343,0.400346
13344,0.129306
13345,0.830426
13346,0.344346
13347,0.587386
13348,0.316346
13349,0.344346
13350,0.316346
13351,0.316346
13352,0.559386
13353,0.372346
13354,0.615386
13355,0.316346
13356,1.045466
13357,0.372346
13358,0.316346
13359,0.830426
13360,0.129306
13361,0.213306
13362,0.185306
13363,0.615386
13364,0.643386
13365,0.344346
13366,0.400346
13367,0.372346
13368,0.802426
13369,0.101306
13370,0.157306
13371,0.830426
13372,0.559386
13373,0.400346
13374,0.802426
13375,0.400346
13376,0.802426
13377,0.802426
13378,0.101306
13379,0.587386
13380,0.316346
13381,0.587386
13382,1.073466
13383,0.587386
13384,0.344346
13385,0.344346
13386,0.101306
13387,0.316346
13388,0.587386
13389,0.316346
13390,0.858426
13391,0.372346
13392,0.101306
13393,0.615386
13394,0.316346
13395,0.559386
13396,0.372346
13397,0.316346
13398,0.587386
13399,0.400346
13400,0.372346
13401,0.344346
13402,0.830426
13403,1.288506
13404,0.101306
13405,0.587386
13406,0.344346
13407,0.344346
13408,0.587386
13409,0.073306
13410,0.615386
13411,0.344346
13412,0.316346
13413,0.344346
13414,0.344346
13415,0.615386
13416,0.587386
13417,0.802426
13418,0.344346
13419,0.372346
13420,0.316346
13421,0.101306
13422,0.587386
13423,0.559386
13424,0.344346
13425,0.559386
13426,0.643386
13427,0.129306
13428,0.802426
13429,0.316346
13430,0.129306
13431,0.830426
13432,0.129306
13433,0.157306
13434,0.101306
13435,0.372346
13436,0.802426
13437,0.157306
13438,0.316346
13439,0.587386
13440,0.372346
13441,0.157306
13442,0.428346
13443,0.559386
13444,0.073306
13445,0.587386
13446,0.101306
13447,0.101306
13448,0.344346
13449,0.587386
13450,0.830426
13451,0.802426
13452,0.344346
13453,0.372346
13454,0.372346
13455,0.101306
13456,0.316346
13457,0.587386
13458,0.372346
13459,0.316346
13460,0.372346
13461,1.045466
13462,0.316346
13463,0.587386
13464,0.587386
13465,0.129306
13466,0.587386
13467,0.344346
13468,0.157306
13469,0.101306
13470,0.372346
13471,0.129306
13472,0.129306
13473,0.344346
13474,0.587386
13475,0.372346
13476,0.101306
13477,0.101306
13478,0.587386
13479,0.830426
13480,0.587386
13481,0.400346
13482,0.344346
13483,0.316346
13484,0.372346
13485,0.316346
13486,0.316346
13487,0.587386
13488,0.372346
13489,0.316346
13490,0.559386
13491,0.316346
13492,0.400346
13493,0.344346
13494,0.129306
13495,0.372346
13496,0.587386
13497,0.344346
13498,0.372346
13499,0.344346
13500,0.372346
13501,0.129306
13502,0.101306
13503,1.045466
13504,0.129306
13505,0.559386
13506,0.372346
13507,1.073466
13508,0.559386
13509,0.559386
13510,0.559386
13511,0.559386
13512,0.372346
13513,0.372346
13514,0.615386
13515,0.587386
13516,0.802426
13517,0.400346
13518,0.559386
13519,0.344346
13520,0.587386
13521,0.101306
13522,0.316346
13523,0.129306
13524,0.372346
13525,0.400346
13526,0.344346
13527,0.101306
13528,0.830426
13529,0.559386
13530,0.157306
13531,0.587386
13532,0.858426
13533,0.129306
13534,0.157306
13535,0.129306
13536,0.157306
13537,0.073306
13538,0.316346
13539,0.830426
13540,0.344346
13541,0.157306
13542,0.316346
13543,0.372346
13544,0.802426
13545,0.615386
13546,0.587386
13547,0.372346
13548,0.802426
13549,0.073306
13550,0.344346
13551,0.587386
13552,0.858426
13553,0.559386
13554,0.344346
13555,0.802426
13556,0.559386
13557,0.372346
13558,0.400346
13559,0.344346
13560,1.073466
13561,0.643386
13562,0.372346
13563,0.316346
13564,0.344346
13565,0.372346
13566,0.129306
13567,0.316346
13568,0.372346
13569,0.344346
13570,0.400346
13571,0.587386
13572,0.643386
13573,0.587386
13574,0.428346
13575,0.344346
13576,0.587386
13577,0.101306
13578,0.615386
13579,0.615386
13580,0.587386
13581,0.830426
13582,0.643386
13583,0.643386
13584,0.316346
13585,0.802426
13586,0.344346
13587,0.587386
13588,0.372346
13589,0.372346
13590,0.344346
13591,0.643386
13592,0.372346
13593,0.344346
13594,0.615386
13595,0.428346
13596,0.587386
13597,0.344346
13598,0.802426
13599,0.830426
13600,0.615386
13601,0.344346
13602,0.316346
13603,0.587386
13604,0.615386
13605,0.372346
13606,0.587386
13607,0.858426
13608,0.101306
13609,0.587386
13610,0.858426
13611,0.316346
13612,0.101306
13613,0.372346
13614,0.344346
13615,0.344346
13616,0.344346
13617,0.587386
13618,0.344346
13619,0.101306
13620,0.344346
13621,0.344346
13622,0.615386
13623,0.372346
13624,0.101306
13625,0.101306
13626,0.587386
13627,0.587386
13628,0.316346
13629,0.316346
13630,0.101306
13631,0.372346
13632,0.101306
13633,0.073306
13634,0.073306
13635,0.101306
13636,0.830426
13637,0.372346
13638,0.129306
13639,0.129306
13640,0.615386
13641,0.129306
13642,0.372346
13643,0.344346
13644,0.615386
13645,0.615386
13646,0.316346
13647,0.830426
13648,0.101306
13649,0.344346
13650,0.344346
13651,0.372346
13652,0.587386
13653,0.400346
13654,1.045466
13655,0.073306
13656,0.316346
13657,0.344346
13658,0.129306
13659,0.073306
13660,0.615386
13661,0.101306
13662,0.316346
13663,0.101306
